Domain Code,Area,Indicator Code,Sex Code,Sex,Year,Element Code,Element,Source Code,Unit,Value,Flag,Note
OER,Viet Nam,21103,2,Male,2018,6121,Value,3023,%,64.69,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21103,2,Male,2019,6121,Value,3023,%,63.99,X,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OER,Viet Nam,21103,2,Male,2020,6121,Value,3023,%,61.73,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21103,2,Male,2021,6121,Value,3023,%,51.06,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21103,3,Female,2007,6121,Value,3023,%,56.81,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21103,3,Female,2009,6121,Value,3023,%,61.31,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21103,3,Female,2010,6121,Value,3023,%,59.84,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21103,3,Female,2011,6121,Value,3023,%,56.11,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21103,3,Female,2012,6121,Value,3023,%,53.56,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21103,3,Female,2013,6121,Value,3023,%,56.56,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21103,3,Female,2014,6121,Value,3023,%,56.55,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21103,3,Female,2015,6121,Value,3023,%,56.2,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21103,3,Female,2016,6121,Value,3023,%,54.39,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21103,3,Female,2017,6121,Value,3023,%,54.19,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21103,3,Female,2018,6121,Value,3023,%,56.3,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21103,3,Female,2019,6121,Value,3023,%,57.51,X,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OER,Viet Nam,21103,3,Female,2020,6121,Value,3023,%,53.6,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21103,3,Female,2021,6121,Value,3023,%,45.94,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,1,Total,2007,6121,Value,3023,%,94.16,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,1,Total,2009,6121,Value,3023,%,92.09,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,1,Total,2010,6121,Value,3023,%,94.06,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,1,Total,2011,6121,Value,3023,%,94.55,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,1,Total,2012,6121,Value,3023,%,94.79,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,1,Total,2013,6121,Value,3023,%,94.42,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,1,Total,2014,6121,Value,3023,%,94.49,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,1,Total,2015,6121,Value,3023,%,92.97,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,1,Total,2016,6121,Value,3023,%,92.94,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,1,Total,2017,6121,Value,3023,%,94.56,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,1,Total,2018,6121,Value,3023,%,96.73,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,1,Total,2019,6121,Value,3023,%,94.32,X,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OER,Viet Nam,21104,1,Total,2020,6121,Value,3023,%,92.61,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,1,Total,2021,6121,Value,3023,%,90.28,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,2,Male,2007,6121,Value,3023,%,96.62,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,2,Male,2009,6121,Value,3023,%,94.86,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,2,Male,2010,6121,Value,3023,%,97.1,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,2,Male,2011,6121,Value,3023,%,96.95,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,2,Male,2012,6121,Value,3023,%,96.86,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,2,Male,2013,6121,Value,3023,%,96.45,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,2,Male,2014,6121,Value,3023,%,96.48,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,2,Male,2015,6121,Value,3023,%,95.33,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,2,Male,2016,6121,Value,3023,%,95.15,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,2,Male,2017,6121,Value,3023,%,96.17,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,2,Male,2018,6121,Value,3023,%,97.21,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,2,Male,2019,6121,Value,3023,%,95.96,X,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OER,Viet Nam,21104,2,Male,2020,6121,Value,3023,%,95.18,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,2,Male,2021,6121,Value,3023,%,93.03,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,3,Female,2007,6121,Value,3023,%,91.82,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,3,Female,2009,6121,Value,3023,%,89.38,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,3,Female,2010,6121,Value,3023,%,91.09,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,3,Female,2011,6121,Value,3023,%,92.2,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,3,Female,2012,6121,Value,3023,%,92.75,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,3,Female,2013,6121,Value,3023,%,92.43,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,3,Female,2014,6121,Value,3023,%,92.51,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,3,Female,2015,6121,Value,3023,%,90.64,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,3,Female,2016,6121,Value,3023,%,90.73,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,3,Female,2017,6121,Value,3023,%,92.89,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,3,Female,2018,6121,Value,3023,%,96.22,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,3,Female,2019,6121,Value,3023,%,92.6,X,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OER,Viet Nam,21104,3,Female,2020,6121,Value,3023,%,89.91,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21104,3,Female,2021,6121,Value,3023,%,87.4,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,1,Total,2007,6121,Value,3023,%,76.31,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,1,Total,2009,6121,Value,3023,%,77.34,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,1,Total,2010,6121,Value,3023,%,79.15,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,1,Total,2011,6121,Value,3023,%,81.64,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,1,Total,2012,6121,Value,3023,%,81.86,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,1,Total,2013,6121,Value,3023,%,83.39,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,1,Total,2014,6121,Value,3023,%,84.34,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,1,Total,2015,6121,Value,3023,%,82.27,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,1,Total,2016,6121,Value,3023,%,82.31,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,1,Total,2017,6121,Value,3023,%,82.61,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,1,Total,2018,6121,Value,3023,%,78.84,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,1,Total,2019,6121,Value,3023,%,78.56,X,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OER,Viet Nam,21105,1,Total,2020,6121,Value,3023,%,72.35,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,1,Total,2021,6121,Value,3023,%,80.18,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,2,Male,2007,6121,Value,3023,%,81.54,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,2,Male,2009,6121,Value,3023,%,81.78,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,2,Male,2010,6121,Value,3023,%,83.75,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,2,Male,2011,6121,Value,3023,%,86.22,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,2,Male,2012,6121,Value,3023,%,86.54,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,2,Male,2013,6121,Value,3023,%,87.82,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,2,Male,2014,6121,Value,3023,%,88.56,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,2,Male,2015,6121,Value,3023,%,86.97,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,2,Male,2016,6121,Value,3023,%,86.72,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,2,Male,2017,6121,Value,3023,%,88.74,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,2,Male,2018,6121,Value,3023,%,87.61,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,2,Male,2019,6121,Value,3023,%,86.54,X,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OER,Viet Nam,21105,2,Male,2020,6121,Value,3023,%,81.93,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,2,Male,2021,6121,Value,3023,%,85.01,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,3,Female,2007,6121,Value,3023,%,72.01,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,3,Female,2009,6121,Value,3023,%,73.43,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,3,Female,2010,6121,Value,3023,%,75.21,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,3,Female,2011,6121,Value,3023,%,77.62,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,3,Female,2012,6121,Value,3023,%,77.72,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,3,Female,2013,6121,Value,3023,%,79.46,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,3,Female,2014,6121,Value,3023,%,80.62,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,3,Female,2015,6121,Value,3023,%,78.19,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,3,Female,2016,6121,Value,3023,%,78.45,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,3,Female,2017,6121,Value,3023,%,77.13,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,3,Female,2018,6121,Value,3023,%,71.16,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,3,Female,2019,6121,Value,3023,%,71.43,X,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OER,Viet Nam,21105,3,Female,2020,6121,Value,3023,%,63.43,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21105,3,Female,2021,6121,Value,3023,%,75.88,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,1,Total,2007,6121,Value,3023,%,28.83,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,1,Total,2009,6121,Value,3023,%,30.27,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,1,Total,2010,6121,Value,3023,%,32.41,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,1,Total,2011,6121,Value,3023,%,33.15,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,1,Total,2012,6121,Value,3023,%,32.98,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,1,Total,2013,6121,Value,3023,%,34.68,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,1,Total,2014,6121,Value,3023,%,34.97,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,1,Total,2015,6121,Value,3023,%,37.31,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,1,Total,2016,6121,Value,3023,%,36.06,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,1,Total,2017,6121,Value,3023,%,34.86,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,1,Total,2018,6121,Value,3023,%,30.74,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,1,Total,2019,6121,Value,3023,%,32.83,X,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OER,Viet Nam,21101,1,Total,2020,6121,Value,3023,%,27.39,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,1,Total,2021,6121,Value,3023,%,41.78,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,2,Male,2007,6121,Value,3023,%,35.84,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,2,Male,2009,6121,Value,3023,%,38.5,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,2,Male,2010,6121,Value,3023,%,39.93,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,2,Male,2011,6121,Value,3023,%,40.68,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,2,Male,2012,6121,Value,3023,%,40.4,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,2,Male,2013,6121,Value,3023,%,41.98,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,2,Male,2014,6121,Value,3023,%,41.51,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,2,Male,2015,6121,Value,3023,%,46.13,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,2,Male,2016,6121,Value,3023,%,44.48,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,2,Male,2017,6121,Value,3023,%,42.49,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,2,Male,2018,6121,Value,3023,%,38.91,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,2,Male,2019,6121,Value,3023,%,39.06,X,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OER,Viet Nam,21101,2,Male,2020,6121,Value,3023,%,34.13,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,2,Male,2021,6121,Value,3023,%,49.34,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,3,Female,2007,6121,Value,3023,%,24.14,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,3,Female,2009,6121,Value,3023,%,25.01,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,3,Female,2010,6121,Value,3023,%,27.45,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,3,Female,2011,6121,Value,3023,%,28.08,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,3,Female,2012,6121,Value,3023,%,28.25,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,3,Female,2013,6121,Value,3023,%,29.93,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,3,Female,2014,6121,Value,3023,%,30.64,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,3,Female,2015,6121,Value,3023,%,31.43,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,3,Female,2016,6121,Value,3023,%,30.48,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,3,Female,2017,6121,Value,3023,%,29.56,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,3,Female,2018,6121,Value,3023,%,25.38,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,3,Female,2019,6121,Value,3023,%,28.69,X,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OER,Viet Nam,21101,3,Female,2020,6121,Value,3023,%,22.89,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21101,3,Female,2021,6121,Value,3023,%,36.58,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,1,Total,2007,6199,Value,3023,1000 No,100.0,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,1,Total,2009,6199,Value,3023,1000 No,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,1,Total,2010,6199,Value,3023,1000 No,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,1,Total,2011,6199,Value,3023,1000 No,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,1,Total,2012,6199,Value,3023,1000 No,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,1,Total,2013,6199,Value,3023,1000 No,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,1,Total,2014,6199,Value,3023,1000 No,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,1,Total,2015,6199,Value,3023,1000 No,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,1,Total,2016,6199,Value,3023,1000 No,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,1,Total,2017,6199,Value,3023,1000 No,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,1,Total,2018,6199,Value,3023,1000 No,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,1,Total,2019,6199,Value,3023,1000 No,100.0,X,Repository: ILO-STATISTICS - Micro data processing Employment definition: Excluding own-use production workers
OER,Viet Nam,21125,1,Total,2020,6199,Value,3023,1000 No,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,1,Total,2021,6199,Value,3023,1000 No,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,2,Male,2007,6121,Value,3023,%,100.0,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,2,Male,2009,6121,Value,3023,%,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,2,Male,2010,6121,Value,3023,%,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,2,Male,2011,6121,Value,3023,%,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,2,Male,2012,6121,Value,3023,%,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,2,Male,2013,6121,Value,3023,%,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,2,Male,2014,6121,Value,3023,%,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,2,Male,2015,6121,Value,3023,%,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,2,Male,2016,6121,Value,3023,%,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,2,Male,2017,6121,Value,3023,%,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,2,Male,2018,6121,Value,3023,%,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,2,Male,2019,6121,Value,3023,%,100.0,X,Repository: ILO-STATISTICS - Micro data processing Employment definition: Excluding own-use production workers
OER,Viet Nam,21125,2,Male,2020,6121,Value,3023,%,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,2,Male,2021,6121,Value,3023,%,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,3,Female,2007,6121,Value,3023,%,100.0,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,3,Female,2009,6121,Value,3023,%,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,3,Female,2010,6121,Value,3023,%,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,3,Female,2011,6121,Value,3023,%,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,3,Female,2012,6121,Value,3023,%,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,3,Female,2013,6121,Value,3023,%,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,3,Female,2014,6121,Value,3023,%,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,3,Female,2015,6121,Value,3023,%,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,3,Female,2016,6121,Value,3023,%,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,3,Female,2017,6121,Value,3023,%,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,3,Female,2018,6121,Value,3023,%,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,3,Female,2019,6121,Value,3023,%,100.0,X,Repository: ILO-STATISTICS - Micro data processing Employment definition: Excluding own-use production workers
OER,Viet Nam,21125,3,Female,2020,6121,Value,3023,%,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21125,3,Female,2021,6121,Value,3023,%,100.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,1,Total,2007,6199,Value,3023,1000 No,23.5,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,1,Total,2009,6199,Value,3023,1000 No,26.5,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,1,Total,2010,6199,Value,3023,1000 No,26.1,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,1,Total,2011,6199,Value,3023,1000 No,27.2,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,1,Total,2012,6199,Value,3023,1000 No,27.1,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,1,Total,2013,6199,Value,3023,1000 No,27.6,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,1,Total,2014,6199,Value,3023,1000 No,27.8,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,1,Total,2015,6199,Value,3023,1000 No,31.3,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,1,Total,2016,6199,Value,3023,1000 No,33.3,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,1,Total,2017,6199,Value,3023,1000 No,35.5,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,1,Total,2018,6199,Value,3023,1000 No,37.8,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,1,Total,2019,6199,Value,3023,1000 No,40.4,X,Repository: ILO-STATISTICS - Micro data processing Employment definition: Excluding own-use production workers
OER,Viet Nam,21133,1,Total,2020,6199,Value,3023,1000 No,42.2,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,1,Total,2021,6199,Value,3023,1000 No,40.4,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,2,Male,2007,6121,Value,3023,%,29.0,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,2,Male,2009,6121,Value,3023,%,32.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,2,Male,2010,6121,Value,3023,%,32.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,2,Male,2011,6121,Value,3023,%,33.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,2,Male,2012,6121,Value,3023,%,33.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,2,Male,2013,6121,Value,3023,%,33.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,2,Male,2014,6121,Value,3023,%,33.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,2,Male,2015,6121,Value,3023,%,37.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,2,Male,2016,6121,Value,3023,%,39.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,2,Male,2017,6121,Value,3023,%,41.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,2,Male,2018,6121,Value,3023,%,43.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,2,Male,2019,6121,Value,3023,%,45.0,X,Repository: ILO-STATISTICS - Micro data processing Employment definition: Excluding own-use production workers
OER,Viet Nam,21133,2,Male,2020,6121,Value,3023,%,46.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,2,Male,2021,6121,Value,3023,%,45.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,3,Female,2007,6121,Value,3023,%,18.0,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,3,Female,2009,6121,Value,3023,%,21.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,3,Female,2010,6121,Value,3023,%,20.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,3,Female,2011,6121,Value,3023,%,21.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,3,Female,2012,6121,Value,3023,%,21.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,3,Female,2013,6121,Value,3023,%,22.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,3,Female,2014,6121,Value,3023,%,23.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,3,Female,2015,6121,Value,3023,%,26.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,3,Female,2016,6121,Value,3023,%,27.0,X,Repository: ILO-STATISTICS - Micro data processing
