Domain Code,Area Code,Element Code,Element,Item Code,Year,Unit,Value,Flag,Note
QCL,237,5312,Area harvested,826,1987,ha,38800.0,A,nan
QCL,237,5419,Yield,826,1987,100 g/ha,8616.0,E,nan
QCL,237,5510,Production,826,1987,t,33430.0,A,nan
QCL,237,5312,Area harvested,826,1988,ha,39490.0,A,nan
QCL,237,5419,Yield,826,1988,100 g/ha,9005.0,E,nan
QCL,237,5510,Production,826,1988,t,35560.0,A,nan
QCL,237,5312,Area harvested,826,1989,ha,28000.0,A,nan
QCL,237,5419,Yield,826,1989,100 g/ha,8536.0,E,nan
QCL,237,5510,Production,826,1989,t,23900.0,A,nan
QCL,237,5312,Area harvested,826,1990,ha,26478.0,A,nan
QCL,237,5419,Yield,826,1990,100 g/ha,8243.0,E,nan
QCL,237,5510,Production,826,1990,t,21827.0,A,nan
QCL,237,5312,Area harvested,826,1991,ha,37700.0,A,nan
QCL,237,5419,Yield,826,1991,100 g/ha,9602.0,A,nan
QCL,237,5510,Production,826,1991,t,36200.0,A,nan
QCL,237,5312,Area harvested,826,1992,ha,31400.0,A,nan
QCL,237,5419,Yield,826,1992,100 g/ha,8694.0,A,nan
QCL,237,5510,Production,826,1992,t,27300.0,A,nan
QCL,237,5312,Area harvested,826,1993,ha,23500.0,A,nan
QCL,237,5419,Yield,826,1993,100 g/ha,8638.0,A,nan
QCL,237,5510,Production,826,1993,t,20300.0,A,nan
QCL,237,5312,Area harvested,826,1994,ha,24500.0,A,nan
QCL,237,5419,Yield,826,1994,100 g/ha,8857.0,A,nan
QCL,237,5510,Production,826,1994,t,21700.0,A,nan
QCL,237,5312,Area harvested,826,1995,ha,27700.0,A,nan
QCL,237,5419,Yield,826,1995,100 g/ha,10000.0,A,nan
QCL,237,5510,Production,826,1995,t,27700.0,A,nan
QCL,237,5312,Area harvested,826,1996,ha,23900.0,A,nan
QCL,237,5419,Yield,826,1996,100 g/ha,9833.0,A,nan
QCL,237,5510,Production,826,1996,t,23500.0,A,nan
QCL,237,5312,Area harvested,826,1997,ha,26300.0,A,nan
QCL,237,5419,Yield,826,1997,100 g/ha,10342.0,A,nan
QCL,237,5510,Production,826,1997,t,27200.0,A,nan
QCL,237,5312,Area harvested,826,1998,ha,32400.0,A,nan
QCL,237,5419,Yield,826,1998,100 g/ha,10317.0,A,nan
QCL,237,5510,Production,826,1998,t,33426.0,A,nan
QCL,237,5312,Area harvested,826,1999,ha,32500.0,A,nan
QCL,237,5419,Yield,826,1999,100 g/ha,10954.0,A,nan
QCL,237,5510,Production,826,1999,t,35600.0,A,nan
QCL,237,5312,Area harvested,826,2000,ha,24400.0,A,nan
QCL,237,5419,Yield,826,2000,100 g/ha,11107.0,A,nan
QCL,237,5510,Production,826,2000,t,27100.0,A,nan
QCL,237,5312,Area harvested,826,2001,ha,24400.0,A,nan
QCL,237,5419,Yield,826,2001,100 g/ha,13115.0,A,nan
QCL,237,5510,Production,826,2001,t,32000.0,A,nan
QCL,237,5312,Area harvested,826,2002,ha,26600.0,A,nan
QCL,237,5419,Yield,826,2002,100 g/ha,12481.0,A,nan
QCL,237,5510,Production,826,2002,t,33200.0,A,nan
QCL,237,5312,Area harvested,826,2003,ha,23000.0,A,nan
QCL,237,5419,Yield,826,2003,100 g/ha,13826.0,A,nan
QCL,237,5510,Production,826,2003,t,31800.0,A,nan
QCL,237,5312,Area harvested,826,2004,ha,16300.0,A,nan
QCL,237,5419,Yield,826,2004,100 g/ha,14356.0,A,nan
QCL,237,5510,Production,826,2004,t,23400.0,A,nan
QCL,237,5312,Area harvested,826,2005,ha,16800.0,A,nan
QCL,237,5419,Yield,826,2005,100 g/ha,15417.0,A,nan
QCL,237,5510,Production,826,2005,t,25900.0,A,nan
QCL,237,5312,Area harvested,826,2006,ha,26700.0,A,nan
QCL,237,5419,Yield,826,2006,100 g/ha,15693.0,A,nan
QCL,237,5510,Production,826,2006,t,41900.0,A,nan
QCL,237,5312,Area harvested,826,2007,ha,19200.0,A,nan
QCL,237,5419,Yield,826,2007,100 g/ha,16615.0,A,nan
QCL,237,5510,Production,826,2007,t,31900.0,A,nan
QCL,237,5312,Area harvested,826,2008,ha,16400.0,A,nan
QCL,237,5419,Yield,826,2008,100 g/ha,17561.0,A,nan
QCL,237,5510,Production,826,2008,t,28800.0,A,nan
QCL,237,5312,Area harvested,826,2009,ha,20729.0,A,nan
QCL,237,5419,Yield,826,2009,100 g/ha,19327.0,A,nan
QCL,237,5510,Production,826,2009,t,40062.05,A,nan
QCL,237,5312,Area harvested,826,2010,ha,31484.0,A,nan
QCL,237,5419,Yield,826,2010,100 g/ha,17955.0,A,nan
QCL,237,5510,Production,826,2010,t,56530.18,A,nan
QCL,237,5312,Area harvested,826,2011,ha,25889.0,A,nan
QCL,237,5419,Yield,826,2011,100 g/ha,19080.0,A,nan
QCL,237,5510,Production,826,2011,t,49395.41,A,nan
QCL,237,5312,Area harvested,826,2012,ha,24835.0,A,nan
QCL,237,5419,Yield,826,2012,100 g/ha,19089.0,A,nan
QCL,237,5510,Production,826,2012,t,47407.35,A,nan
QCL,237,5312,Area harvested,826,2013,ha,26254.0,A,nan
QCL,237,5419,Yield,826,2013,100 g/ha,19275.0,A,nan
QCL,237,5510,Production,826,2013,t,50604.2,A,nan
QCL,237,5312,Area harvested,826,2014,ha,23215.0,A,nan
QCL,237,5419,Yield,826,2014,100 g/ha,21213.0,A,nan
QCL,237,5510,Production,826,2014,t,49246.0,A,nan
QCL,237,5312,Area harvested,826,2015,ha,17618.0,A,nan
QCL,237,5419,Yield,826,2015,100 g/ha,21437.0,A,nan
QCL,237,5510,Production,826,2015,t,37767.0,A,nan
QCL,237,5312,Area harvested,826,2016,ha,14651.0,A,nan
QCL,237,5419,Yield,826,2016,100 g/ha,19941.0,A,nan
QCL,237,5510,Production,826,2016,t,29214.66,A,nan
QCL,237,5312,Area harvested,826,2017,ha,14204.0,A,nan
QCL,237,5419,Yield,826,2017,100 g/ha,22575.0,A,nan
QCL,237,5510,Production,826,2017,t,32064.55,A,nan
QCL,237,5312,Area harvested,826,2018,ha,13463.0,A,nan
QCL,237,5419,Yield,826,2018,100 g/ha,23353.0,A,nan
QCL,237,5510,Production,826,2018,t,31440.24,A,nan
QCL,237,5312,Area harvested,826,2019,ha,12798.0,A,nan
QCL,237,5419,Yield,826,2019,100 g/ha,23431.0,A,nan
QCL,237,5510,Production,826,2019,t,29986.05,A,nan
QCL,237,5312,Area harvested,826,2020,ha,12502.0,A,nan
QCL,237,5419,Yield,826,2020,100 g/ha,23386.0,A,nan
QCL,237,5510,Production,826,2020,t,29238.08,A,nan
QCL,237,5312,Area harvested,826,2021,ha,12127.0,I,nan
QCL,237,5419,Yield,826,2021,100 g/ha,24044.0,E,nan
QCL,237,5510,Production,826,2021,t,29158.49,I,nan
QCL,237,5312,Area harvested,567,1961,ha,3000.0,E,nan
QCL,237,5419,Yield,567,1961,100 g/ha,93333.0,E,nan
QCL,237,5510,Production,567,1961,t,28000.0,E,nan
QCL,237,5312,Area harvested,567,1962,ha,3000.0,E,nan
QCL,237,5419,Yield,567,1962,100 g/ha,116667.0,E,nan
QCL,237,5510,Production,567,1962,t,35000.0,E,nan
QCL,237,5312,Area harvested,567,1963,ha,4000.0,E,nan
QCL,237,5419,Yield,567,1963,100 g/ha,100000.0,E,nan
QCL,237,5510,Production,567,1963,t,40000.0,E,nan
QCL,237,5312,Area harvested,567,1964,ha,4000.0,E,nan
QCL,237,5419,Yield,567,1964,100 g/ha,112500.0,E,nan
QCL,237,5510,Production,567,1964,t,45000.0,E,nan
QCL,237,5312,Area harvested,567,1965,ha,4500.0,E,nan
QCL,237,5419,Yield,567,1965,100 g/ha,111111.0,E,nan
QCL,237,5510,Production,567,1965,t,50000.0,E,nan
QCL,237,5312,Area harvested,567,1966,ha,5500.0,E,nan
QCL,237,5419,Yield,567,1966,100 g/ha,100000.0,E,nan
QCL,237,5510,Production,567,1966,t,55000.0,E,nan
QCL,237,5312,Area harvested,567,1967,ha,6350.0,E,nan
QCL,237,5419,Yield,567,1967,100 g/ha,94488.0,E,nan
QCL,237,5510,Production,567,1967,t,60000.0,E,nan
QCL,237,5312,Area harvested,567,1968,ha,6410.0,E,nan
QCL,237,5419,Yield,567,1968,100 g/ha,102964.0,E,nan
QCL,237,5510,Production,567,1968,t,66000.0,E,nan
QCL,237,5312,Area harvested,567,1969,ha,5500.0,E,nan
QCL,237,5419,Yield,567,1969,100 g/ha,112727.0,E,nan
QCL,237,5510,Production,567,1969,t,62000.0,E,nan
QCL,237,5312,Area harvested,567,1970,ha,6200.0,E,nan
QCL,237,5419,Yield,567,1970,100 g/ha,101613.0,E,nan
QCL,237,5510,Production,567,1970,t,63000.0,E,nan
QCL,237,5312,Area harvested,567,1971,ha,6100.0,E,nan
QCL,237,5419,Yield,567,1971,100 g/ha,101639.0,E,nan
QCL,237,5510,Production,567,1971,t,62000.0,E,nan
QCL,237,5312,Area harvested,567,1972,ha,5900.0,E,nan
QCL,237,5419,Yield,567,1972,100 g/ha,102542.0,E,nan
QCL,237,5510,Production,567,1972,t,60500.0,E,nan
QCL,237,5312,Area harvested,567,1973,ha,5800.0,E,nan
QCL,237,5419,Yield,567,1973,100 g/ha,110345.0,E,nan
QCL,237,5510,Production,567,1973,t,64000.0,E,nan
QCL,237,5312,Area harvested,567,1974,ha,6200.0,E,nan
QCL,237,5419,Yield,567,1974,100 g/ha,110323.0,E,nan
QCL,237,5510,Production,567,1974,t,68400.0,E,nan
QCL,237,5312,Area harvested,567,1975,ha,6600.0,E,nan
QCL,237,5419,Yield,567,1975,100 g/ha,110303.0,E,nan
QCL,237,5510,Production,567,1975,t,72800.0,E,nan
QCL,237,5312,Area harvested,567,1976,ha,7000.0,E,nan
QCL,237,5419,Yield,567,1976,100 g/ha,110286.0,E,nan
QCL,237,5510,Production,567,1976,t,77200.0,E,nan
QCL,237,5312,Area harvested,567,1977,ha,7500.0,E,nan
QCL,237,5419,Yield,567,1977,100 g/ha,109333.0,E,nan
QCL,237,5510,Production,567,1977,t,82000.0,E,nan
QCL,237,5312,Area harvested,567,1978,ha,8000.0,E,nan
QCL,237,5419,Yield,567,1978,100 g/ha,106250.0,E,nan
QCL,237,5510,Production,567,1978,t,85000.0,E,nan
QCL,237,5312,Area harvested,567,1979,ha,8500.0,E,nan
QCL,237,5419,Yield,567,1979,100 g/ha,105882.0,E,nan
QCL,237,5510,Production,567,1979,t,90000.0,E,nan
QCL,237,5312,Area harvested,567,1980,ha,9000.0,E,nan
QCL,237,5419,Yield,567,1980,100 g/ha,105556.0,E,nan
QCL,237,5510,Production,567,1980,t,95000.0,E,nan
QCL,237,5312,Area harvested,567,1981,ha,9000.0,E,nan
QCL,237,5419,Yield,567,1981,100 g/ha,107778.0,E,nan
QCL,237,5510,Production,567,1981,t,97000.0,E,nan
QCL,237,5312,Area harvested,567,1982,ha,10000.0,E,nan
QCL,237,5419,Yield,567,1982,100 g/ha,100000.0,E,nan
QCL,237,5510,Production,567,1982,t,100000.0,E,nan
QCL,237,5312,Area harvested,567,1983,ha,12000.0,E,nan
QCL,237,5419,Yield,567,1983,100 g/ha,91667.0,E,nan
QCL,237,5510,Production,567,1983,t,110000.0,E,nan
QCL,237,5312,Area harvested,567,1984,ha,12000.0,E,nan
QCL,237,5419,Yield,567,1984,100 g/ha,95833.0,E,nan
QCL,237,5510,Production,567,1984,t,115000.0,E,nan
QCL,237,5312,Area harvested,567,1985,ha,14000.0,E,nan
QCL,237,5419,Yield,567,1985,100 g/ha,89286.0,E,nan
QCL,237,5510,Production,567,1985,t,125000.0,E,nan
QCL,237,5312,Area harvested,567,1986,ha,15000.0,E,nan
QCL,237,5419,Yield,567,1986,100 g/ha,90000.0,E,nan
QCL,237,5510,Production,567,1986,t,135000.0,E,nan
QCL,237,5312,Area harvested,567,1987,ha,15000.0,E,nan
QCL,237,5419,Yield,567,1987,100 g/ha,94667.0,E,nan
QCL,237,5510,Production,567,1987,t,142000.0,E,nan
QCL,237,5312,Area harvested,567,1988,ha,15000.0,E,nan
QCL,237,5419,Yield,567,1988,100 g/ha,96667.0,E,nan
QCL,237,5510,Production,567,1988,t,145000.0,E,nan
QCL,237,5312,Area harvested,567,1989,ha,16000.0,E,nan
QCL,237,5419,Yield,567,1989,100 g/ha,93750.0,E,nan
QCL,237,5510,Production,567,1989,t,150000.0,E,nan
QCL,237,5312,Area harvested,567,1990,ha,16913.0,I,nan
QCL,237,5419,Yield,567,1990,100 g/ha,91645.0,I,nan
QCL,237,5510,Production,567,1990,t,155000.0,E,nan
QCL,237,5312,Area harvested,567,1991,ha,17028.0,I,nan
QCL,237,5419,Yield,567,1991,100 g/ha,93961.0,E,nan
QCL,237,5510,Production,567,1991,t,160000.0,E,nan
QCL,237,5312,Area harvested,567,1992,ha,17000.0,E,nan
QCL,237,5419,Yield,567,1992,100 g/ha,95294.0,E,nan
QCL,237,5510,Production,567,1992,t,162000.0,E,nan
QCL,237,5312,Area harvested,567,1993,ha,17500.0,E,nan
QCL,237,5419,Yield,567,1993,100 g/ha,95714.0,E,nan
QCL,237,5510,Production,567,1993,t,167500.0,E,nan
QCL,237,5312,Area harvested,567,1994,ha,18000.0,E,nan
QCL,237,5419,Yield,567,1994,100 g/ha,96111.0,E,nan
QCL,237,5510,Production,567,1994,t,173000.0,E,nan
QCL,237,5312,Area harvested,567,1995,ha,18500.0,E,nan
QCL,237,5419,Yield,567,1995,100 g/ha,97297.0,E,nan
QCL,237,5510,Production,567,1995,t,180000.0,E,nan
QCL,237,5312,Area harvested,567,1996,ha,19703.0,I,nan
QCL,237,5419,Yield,567,1996,100 g/ha,101509.0,E,nan
QCL,237,5510,Production,567,1996,t,200000.0,E,nan
QCL,237,5312,Area harvested,567,1997,ha,19000.0,A,nan
QCL,237,5419,Yield,567,1997,100 g/ha,105263.0,A,nan
QCL,237,5510,Production,567,1997,t,200000.0,A,nan
QCL,237,5312,Area harvested,567,1998,ha,19000.0,A,nan
QCL,237,5419,Yield,567,1998,100 g/ha,105263.0,A,nan
QCL,237,5510,Production,567,1998,t,200000.0,A,nan
QCL,237,5312,Area harvested,567,1999,ha,19000.0,A,nan
QCL,237,5419,Yield,567,1999,100 g/ha,105263.0,A,nan
QCL,237,5510,Production,567,1999,t,200000.0,A,nan
QCL,237,5312,Area harvested,567,2000,ha,19000.0,A,nan
QCL,237,5419,Yield,567,2000,100 g/ha,105263.0,A,nan
QCL,237,5510,Production,567,2000,t,200000.0,A,nan
QCL,237,5312,Area harvested,567,2001,ha,19000.0,A,nan
QCL,237,5419,Yield,567,2001,100 g/ha,128797.0,A,nan
QCL,237,5510,Production,567,2001,t,244714.0,A,nan
QCL,237,5312,Area harvested,567,2002,ha,23568.0,A,nan
QCL,237,5419,Yield,567,2002,100 g/ha,157968.0,A,nan
QCL,237,5510,Production,567,2002,t,372298.0,A,nan
QCL,237,5312,Area harvested,567,2003,ha,25986.0,A,nan
QCL,237,5419,Yield,567,2003,100 g/ha,154381.0,A,nan
QCL,237,5510,Production,567,2003,t,401175.0,A,nan
QCL,237,5312,Area harvested,567,2004,ha,27000.0,E,nan
QCL,237,5419,Yield,567,2004,100 g/ha,151852.0,E,nan
QCL,237,5510,Production,567,2004,t,410000.0,E,nan
QCL,237,5312,Area harvested,567,2005,ha,28000.0,E,nan
QCL,237,5419,Yield,567,2005,100 g/ha,150000.0,E,nan
QCL,237,5510,Production,567,2005,t,420000.0,E,nan
QCL,237,5312,Area harvested,567,2006,ha,28500.0,E,nan
QCL,237,5419,Yield,567,2006,100 g/ha,149123.0,E,nan
QCL,237,5510,Production,567,2006,t,425000.0,E,nan
QCL,237,5312,Area harvested,567,2007,ha,29000.0,E,nan
QCL,237,5419,Yield,567,2007,100 g/ha,148276.0,E,nan
QCL,237,5510,Production,567,2007,t,430000.0,E,nan
QCL,237,5312,Area harvested,567,2008,ha,29500.0,E,nan
QCL,237,5419,Yield,567,2008,100 g/ha,147458.0,E,nan
QCL,237,5510,Production,567,2008,t,435000.0,E,nan
QCL,237,5312,Area harvested,567,2009,ha,30000.0,E,nan
QCL,237,5419,Yield,567,2009,100 g/ha,146667.0,E,nan
QCL,237,5510,Production,567,2009,t,440000.0,E,nan
QCL,237,5312,Area harvested,567,2010,ha,31760.0,I,nan
QCL,237,5419,Yield,567,2010,100 g/ha,165860.0,E,nan
QCL,237,5510,Production,567,2010,t,526768.29,I,nan
QCL,237,5312,Area harvested,567,2011,ha,35172.0,A,nan
QCL,237,5419,Yield,567,2011,100 g/ha,192975.0,A,nan
QCL,237,5510,Production,567,2011,t,678731.6,A,nan
QCL,237,5312,Area harvested,567,2012,ha,50530.0,A,nan
QCL,237,5419,Yield,567,2012,100 g/ha,220789.0,A,nan
QCL,237,5510,Production,567,2012,t,1115649.4,A,nan
QCL,237,5312,Area harvested,567,2013,ha,54646.0,A,nan
QCL,237,5419,Yield,567,2013,100 g/ha,212743.0,A,nan
QCL,237,5510,Production,567,2013,t,1162553.8,A,nan
QCL,237,5312,Area harvested,567,2014,ha,51971.0,A,nan
QCL,237,5419,Yield,567,2014,100 g/ha,210887.0,A,nan
QCL,237,5510,Production,567,2014,t,1096002.0,A,nan
QCL,237,5312,Area harvested,567,2015,ha,49293.0,A,nan
QCL,237,5419,Yield,567,2015,100 g/ha,220005.0,A,nan
QCL,237,5510,Production,567,2015,t,1084462.3,A,nan
QCL,237,5312,Area harvested,567,2016,ha,50031.0,A,nan
QCL,237,5419,Yield,567,2016,100 g/ha,220393.0,A,nan
QCL,237,5510,Production,567,2016,t,1102657.05,A,nan
QCL,237,5312,Area harvested,567,2017,ha,50956.0,A,nan
QCL,237,5419,Yield,567,2017,100 g/ha,220027.0,A,nan
QCL,237,5510,Production,567,2017,t,1121162.53,A,nan
QCL,237,5312,Area harvested,567,2018,ha,51883.0,A,nan
QCL,237,5419,Yield,567,2018,100 g/ha,231311.0,A,nan
QCL,237,5510,Production,567,2018,t,1200104.48,A,nan
QCL,237,5312,Area harvested,567,2019,ha,58424.0,A,nan
QCL,237,5419,Yield,567,2019,100 g/ha,233461.0,A,nan
QCL,237,5510,Production,567,2019,t,1363971.76,A,nan
QCL,237,5312,Area harvested,567,2020,ha,61652.0,A,nan
QCL,237,5419,Yield,567,2020,100 g/ha,236177.0,A,nan
QCL,237,5510,Production,567,2020,t,1456088.13,A,nan
QCL,237,5312,Area harvested,567,2021,ha,63948.0,I,nan
QCL,237,5419,Yield,567,2021,100 g/ha,239979.0,E,nan
QCL,237,5510,Production,567,2021,t,1534613.47,I,nan
QCL,237,5510,Production,897,2014,t,90200.0,A,nan
QCL,237,5510,Production,897,2015,t,99300.0,A,nan
QCL,237,5510,Production,897,2016,t,107700.0,A,nan
QCL,237,5510,Production,897,2017,t,111700.0,A,nan
QCL,237,5510,Production,897,2018,t,121320.0,A,nan
QCL,237,5510,Production,897,2019,t,119100.0,A,nan
QCL,237,5510,Production,897,2020,t,129160.0,A,nan
QCL,237,5510,Production,889,1961,t,200.0,I,nan
QCL,237,5510,Production,889,1962,t,205.68,I,nan
QCL,237,5510,Production,889,1963,t,220.0,I,nan
QCL,237,5510,Production,889,1964,t,220.0,I,nan
QCL,237,5510,Production,889,1965,t,240.0,I,nan
QCL,237,5510,Production,889,1966,t,268.0,I,nan
QCL,237,5510,Production,889,1967,t,288.0,I,nan
QCL,237,5510,Production,889,1968,t,269.0,I,nan
QCL,237,5510,Production,889,1969,t,280.7,I,nan
QCL,237,5510,Production,889,1970,t,280.3,I,nan
QCL,237,5510,Production,889,1971,t,300.9,I,nan
QCL,237,5510,Production,889,1972,t,301.88,I,nan
QCL,237,5510,Production,889,1973,t,322.4,I,nan
QCL,237,5510,Production,889,1974,t,328.0,I,nan
QCL,237,5510,Production,889,1975,t,400.0,I,nan
QCL,237,5510,Production,889,1976,t,460.0,I,nan
QCL,237,5510,Production,889,1977,t,500.0,I,nan
QCL,237,5510,Production,889,1978,t,560.0,I,nan
QCL,237,5510,Production,889,1979,t,620.0,I,nan
QCL,237,5510,Production,889,1980,t,660.0,I,nan
QCL,237,5510,Production,889,1981,t,700.0,I,nan
QCL,237,5510,Production,889,1982,t,760.0,I,nan
QCL,237,5510,Production,889,1983,t,740.0,I,nan
QCL,237,5510,Production,889,1984,t,780.0,I,nan
QCL,237,5510,Production,889,1985,t,840.0,I,nan
QCL,237,5510,Production,889,1986,t,840.0,I,nan
QCL,237,5510,Production,889,1987,t,880.0,I,nan
QCL,237,5510,Production,889,1988,t,900.0,I,nan
QCL,237,5510,Production,889,1989,t,920.0,I,nan
QCL,237,5510,Production,889,1990,t,900.0,I,nan
QCL,237,5510,Production,889,1991,t,915.44,I,nan
QCL,237,5510,Production,889,1992,t,920.0,I,nan
QCL,237,5510,Production,889,1993,t,960.0,I,nan
QCL,237,5510,Production,889,1994,t,1033.75,I,nan
QCL,237,5510,Production,889,1995,t,1122.0,I,nan
QCL,237,5510,Production,889,1996,t,1252.0,I,nan
QCL,237,5510,Production,889,1997,t,938.1,I,nan
QCL,237,5510,Production,889,1998,t,979.08,I,nan
QCL,237,5510,Production,889,1999,t,1121.05,I,nan
QCL,237,5510,Production,889,2000,t,1485.4,I,nan
QCL,237,5510,Production,889,2001,t,1744.2,I,nan
QCL,237,5510,Production,889,2002,t,2066.9,I,nan
QCL,237,5510,Production,889,2003,t,3228.53,I,nan
QCL,237,5510,Production,889,2004,t,3836.38,I,nan
QCL,237,5510,Production,889,2005,t,4998.25,I,nan
QCL,237,5510,Production,889,2006,t,5466.43,I,nan
QCL,237,5510,Production,889,2007,t,5975.13,I,nan
QCL,237,5510,Production,889,2008,t,6659.85,I,nan
QCL,237,5510,Production,889,2009,t,7040.38,I,nan
QCL,237,5510,Production,889,2010,t,9227.22,I,nan
QCL,237,5510,Production,889,2011,t,10616.98,I,nan
QCL,237,5510,Production,889,2012,t,11081.88,I,nan
QCL,237,5510,Production,889,2013,t,12747.13,I,nan
QCL,237,5510,Production,889,2014,t,19600.0,I,nan
QCL,237,5510,Production,889,2015,t,17128.62,I,nan
QCL,237,5510,Production,889,2016,t,19511.35,I,nan
QCL,237,5510,Production,889,2017,t,21563.83,I,nan
QCL,237,5510,Production,889,2018,t,22944.37,I,nan
QCL,237,5510,Production,889,2019,t,24241.97,I,nan
QCL,237,5510,Production,889,2020,t,25882.19,I,nan
QCL,237,5510,Production,564,2010,t,5982.08,I,nan
QCL,237,5510,Production,564,2011,t,6073.54,I,nan
QCL,237,5510,Production,564,2012,t,5101.95,I,nan
QCL,237,5510,Production,564,2013,t,5604.48,I,nan
QCL,237,5510,Production,564,2014,t,3521.29,I,nan
QCL,237,5510,Production,564,2015,t,7042.57,I,nan
QCL,237,5510,Production,564,2016,t,7042.57,I,nan
QCL,237,5510,Production,564,2017,t,7042.57,I,nan
QCL,237,5510,Production,564,2018,t,14085.14,I,nan
QCL,237,5510,Production,564,2019,t,12474.0,I,nan
QCL,237,5510,Production,564,2020,t,12474.0,I,nan
QCL,237,5510,Production,891,2010,t,1364.29,I,nan
QCL,237,5510,Production,891,2011,t,1360.15,I,nan
QCL,237,5510,Production,891,2012,t,1772.0,I,nan
QCL,237,5510,Production,891,2013,t,1985.01,I,nan
QCL,237,5510,Production,891,2014,t,1375.14,I,nan
QCL,237,5510,Production,891,2015,t,4432.26,I,nan
QCL,237,5510,Production,891,2016,t,2794.89,I,nan
QCL,237,5510,Production,891,2017,t,3088.89,I,nan
QCL,237,5510,Production,891,2018,t,3286.65,I,nan
QCL,237,5510,Production,891,2019,t,3472.52,I,nan
QCL,237,5510,Production,891,2020,t,3707.47,I,nan
QCL,237,5417,Yield/Carcass Weight,1806,1961,100 g/An,1722.0,E,nan
QCL,237,5510,Production,1806,1961,t,66645.0,E,nan
QCL,237,5320,Producing Animals/Slaughtered,1806,1961,An,387000.0,E,nan
QCL,237,5417,Yield/Carcass Weight,1806,1962,100 g/An,1715.0,E,nan
QCL,237,5510,Production,1806,1962,t,68075.0,E,nan
QCL,237,5320,Producing Animals/Slaughtered,1806,1962,An,397000.0,E,nan
QCL,237,5417,Yield/Carcass Weight,1806,1963,100 g/An,1718.0,E,nan
QCL,237,5510,Production,1806,1963,t,68720.0,E,nan
QCL,237,5320,Producing Animals/Slaughtered,1806,1963,An,400000.0,E,nan
QCL,237,5417,Yield/Carcass Weight,1806,1964,100 g/An,1712.0,E,nan
QCL,237,5510,Production,1806,1964,t,71725.0,E,nan
QCL,237,5320,Producing Animals/Slaughtered,1806,1964,An,419000.0,E,nan
QCL,237,5417,Yield/Carcass Weight,1806,1965,100 g/An,1709.0,E,nan
QCL,237,5510,Production,1806,1965,t,75375.0,E,nan
QCL,237,5320,Producing Animals/Slaughtered,1806,1965,An,441000.0,E,nan
QCL,237,5417,Yield/Carcass Weight,1806,1966,100 g/An,1709.0,E,nan
QCL,237,5510,Production,1806,1966,t,79455.0,E,nan
QCL,237,5320,Producing Animals/Slaughtered,1806,1966,An,465000.0,E,nan
QCL,237,5417,Yield/Carcass Weight,1806,1967,100 g/An,1743.0,E,nan
QCL,237,5510,Production,1806,1967,t,77030.0,E,nan
QCL,237,5320,Producing Animals/Slaughtered,1806,1967,An,442000.0,E,nan
QCL,237,5417,Yield/Carcass Weight,1806,1968,100 g/An,1733.0,E,nan
QCL,237,5510,Production,1806,1968,t,80750.0,E,nan
QCL,237,5320,Producing Animals/Slaughtered,1806,1968,An,466000.0,E,nan
QCL,237,5417,Yield/Carcass Weight,1806,1969,100 g/An,1756.0,E,nan
QCL,237,5510,Production,1806,1969,t,80255.0,E,nan
QCL,237,5320,Producing Animals/Slaughtered,1806,1969,An,457000.0,E,nan
QCL,237,5417,Yield/Carcass Weight,1806,1970,100 g/An,1722.0,E,nan
QCL,237,5510,Production,1806,1970,t,86975.0,E,nan
QCL,237,5320,Producing Animals/Slaughtered,1806,1970,An,505000.0,E,nan
QCL,237,5417,Yield/Carcass Weight,1806,1971,100 g/An,1718.0,E,nan
QCL,237,5510,Production,1806,1971,t,85900.0,E,nan
QCL,237,5320,Producing Animals/Slaughtered,1806,1971,An,500000.0,E,nan
QCL,237,5417,Yield/Carcass Weight,1806,1972,100 g/An,1706.0,E,nan
QCL,237,5510,Production,1806,1972,t,88545.0,E,nan
QCL,237,5320,Producing Animals/Slaughtered,1806,1972,An,519000.0,E,nan
QCL,237,5417,Yield/Carcass Weight,1806,1973,100 g/An,1717.0,E,nan
QCL,237,5510,Production,1806,1973,t,88405.0,E,nan
QCL,237,5320,Producing Animals/Slaughtered,1806,1973,An,515000.0,E,nan
QCL,237,5417,Yield/Carcass Weight,1806,1974,100 g/An,1718.0,E,nan
QCL,237,5510,Production,1806,1974,t,89350.0,E,nan
QCL,237,5320,Producing Animals/Slaughtered,1806,1974,An,520000.0,E,nan
QCL,237,5417,Yield/Carcass Weight,1806,1975,100 g/An,1731.0,E,nan
QCL,237,5510,Production,1806,1975,t,89125.0,E,nan
QCL,237,5320,Producing Animals/Slaughtered,1806,1975,An,515000.0,E,nan
QCL,237,5417,Yield/Carcass Weight,1806,1976,100 g/An,1766.0,E,nan
QCL,237,5510,Production,1806,1976,t,86200.0,E,nan
QCL,237,5320,Producing Animals/Slaughtered,1806,1976,An,488000.0,E,nan
QCL,237,5417,Yield/Carcass Weight,1806,1977,100 g/An,1747.0,E,nan
QCL,237,5510,Production,1806,1977,t,87340.0,E,nan
QCL,237,5320,Producing Animals/Slaughtered,1806,1977,An,500000.0,E,nan
QCL,237,5417,Yield/Carcass Weight,1806,1978,100 g/An,1713.0,E,nan
QCL,237,5510,Production,1806,1978,t,93200.0,E,nan
QCL,237,5320,Producing Animals/Slaughtered,1806,1978,An,544000.0,E,nan
